,AGE1,BURDEN,FMR,FMTBEDRMS,FMTBUILT,TOTSAL
46309,39,0.411993337,887,'2 2BR','1940-1959',54000
46310,30,0.224247645,1474,'2 2BR','-5',72000
46311,69,0.22625,1241,'1 1BR','1940-1959',0
46312,47,0.5863321228,1241,'1 1BR','1940-1959',18200
46313,39,0.3256745611,2126,'4 4BR+','1940-1959',24000
46314,54,0.3345449695,1116,'2 2BR','1960-1979',30000
46315,51,0.2994468816,1577,'3 3BR','1940-1959',92000
46316,61,0.3142007582,1895,'3 3BR','1940-1959',71000
46317,58,0.0751043115,1895,'3 3BR','1960-1979',102000
46318,44,0.1764847088,1082,'4 4BR+','1960-1979',125000
46319,62,0.27399999999999997,729,'2 2BR','-5',0
46320,23,0.5942364242,2608,'4 4BR+','1960-1979',48875
46321,39,0.1789364473,1621,'2 2BR','1960-1979',87000
46322,69,0.1876666667,1201,'4 4BR+','1960-1979',0
46323,30,0.2468002472,1577,'3 3BR','1940-1959',34000
46324,43,0.21261516649999998,1474,'2 2BR','1940-1959',72000
46325,33,0.1003873643,1095,'3 3BR','-5',55000
46326,28,0.1343492203,1094,'3 3BR','1960-1979',73000
46327,86,0.336201721,1095,'3 3BR','1940-1959',0
46328,46,0.1704721272,1094,'3 3BR','-5',127000
46329,68,0.12247058820000001,1201,'4 4BR+','1960-1979',0
46330,25,0.1362060957,1201,'4 4BR+','1940-1959',84000
46331,26,0.2915326902,1095,'3 3BR','1940-1959',35000
46332,82,0.3417934437,821,'2 2BR','-5',0
46333,53,0.3288975441,1430,'3 3BR','1940-1959',76000
46334,67,0.2065967399,2189,'4 4BR+','1960-1979',60000
46335,49,0.7308015106999999,1236,'2 2BR','1960-1979',19090
46336,29,0.2353869835,1236,'2 2BR','1960-1979',0
46337,47,0.1665332778,1236,'2 2BR','1940-1959',62500
46338,53,1.0921046362,1122,'2 2BR','1960-1979',21000
46339,-9,-9.0,1122,'2 2BR','1960-1979',-9
46340,62,0.3039520958,1363,'3 3BR','1960-1979',20000
46341,36,0.4544273749,1363,'3 3BR','1960-1979',44680
46342,53,0.1513968159,1119,'2 2BR','1960-1979',16986
46343,51,0.360447425,1429,'4 4BR+','1940-1959',120000
46344,93,1.0475,619,'1 1BR','1960-1979',0
46345,67,0.1310787172,945,'2 2BR','1960-1979',100000
46346,39,0.2667093444,1290,'3 3BR','1960-1979',50000
46347,64,0.21600985820000002,1394,'3 3BR','1980-1989',0
46348,75,-1.0,1394,'3 3BR','1960-1979',0
46349,-9,-9.0,1394,'3 3BR','1940-1959',-9
46350,84,0.0903363925,1496,'4 4BR+','1940-1959',45000
46351,-9,-9.0,929,'1 1BR','-5',-9
46352,39,0.16958646309999997,1394,'3 3BR','1980-1989',84000
46353,62,0.0497600853,1496,'4 4BR+','1960-1979',0
46354,60,0.09518552039999999,1496,'4 4BR+','1980-1989',208000
46355,82,0.1734065934,1394,'3 3BR','-5',0
46356,60,-1.0,1231,'3 3BR','-5',0
46357,50,0.0555360985,966,'2 2BR','1940-1959',40000
46358,23,10.429479034,1231,'3 3BR','-5',800
46359,76,0.228,1231,'3 3BR','1960-1979',0
46360,70,0.306999437,2574,'4 4BR+','1960-1979',0
46361,41,0.29761681370000004,887,'2 2BR','1940-1959',32000
46362,55,0.09971634039999999,1158,'3 3BR','-5',85000
46363,23,0.3023917311,1056,'3 3BR','1960-1979',25000
46364,51,0.4962252204,1056,'3 3BR','-5',300
46365,47,0.24268184,1921,'3 3BR','1940-1959',73000
46366,24,0.301458671,843,'1 1BR','1960-1979',34500
46367,45,0.5203858311999999,876,'1 1BR','1960-1979',24700
46368,59,0.6409999999999999,1122,'2 2BR','1960-1979',0
46369,52,0.380319434,1000,'1 1BR','1940-1959',28000
46370,84,0.7313119183,741,'2 2BR','1940-1959',0
46371,41,0.1036149666,741,'2 2BR','1960-1979',90000
46372,51,0.37483491420000004,1412,'2 2BR','1960-1979',50000
46373,59,0.3349748744,1412,'2 2BR','1960-1979',11000
46374,79,0.2492163009,975,'2 2BR','1940-1959',0
46375,43,0.0852845899,1621,'2 2BR','1960-1979',81000
46376,48,0.18660641239999998,2525,'4 4BR+','1960-1979',154000
46377,26,0.2559406051,1895,'3 3BR','-5',90000
46378,-9,-9.0,736,'1 1BR','1960-1979',-9
46379,31,0.8116107814,920,'2 2BR','1940-1959',0
46380,72,0.2896425298,2270,'3 3BR','1940-1959',44200
46381,44,0.31084069010000004,1443,'4 4BR+','-5',62000
46382,71,0.3075709779,736,'1 1BR','1980-1989',0
46383,54,7.2021276596,736,'1 1BR','1960-1979',0
46384,52,2.3104514533000002,1420,'2 2BR','-5',0
46385,64,0.1926605505,659,'1 1BR','1960-1979',0
46386,49,0.1652974991,828,'2 2BR','1940-1959',140000
46387,52,0.5502014024,1142,'4 4BR+','-5',0
46388,32,0.22892800149999998,702,'1 1BR','1940-1959',42000
46389,87,0.113898938,1134,'3 3BR','1980-1989',11320
46390,64,0.2071295534,1081,'3 3BR','-5',46200
46391,53,0.1886890592,830,'2 2BR','1960-1979',50000
46392,47,0.3298586408,1382,'2 2BR','-5',97000
46393,50,0.1714518014,2009,'3 3BR','1940-1959',57000
46394,80,0.0798842464,1467,'4 4BR+','1960-1979',0
46395,61,0.1163362755,1890,'3 3BR','1940-1959',235000
46396,-9,-9.0,1243,'1 1BR','1960-1979',-9
46397,-9,-9.0,1895,'3 3BR','-5',-9
46398,54,0.866990886,1243,'1 1BR','-5',80000
46399,60,0.0,557,'1 1BR','1960-1979',30000
46400,27,0.4958587421,557,'1 1BR','-5',11000
46401,32,0.028957438999999998,993,'3 3BR','-5',72000
46402,49,0.1390251018,1158,'3 3BR','1960-1979',144000
46403,49,0.2417103088,940,'2 2BR','-5',72000
46404,50,0.524378718,696,'1 1BR','1960-1979',0
46405,44,1.1605633803,893,'2 2BR','1960-1979',0
46406,52,0.22735397149999997,1443,'4 4BR+','-5',0
46407,66,0.18407054620000002,782,'2 2BR','1960-1979',12000
46408,-9,-9.0,782,'2 2BR','1940-1959',-9
46409,41,0.1580342408,843,'1 1BR','1960-1979',60000
46410,22,1.8058690745,557,'1 1BR','1960-1979',4000
46411,68,0.2380644022,557,'1 1BR','1940-1959',17000
46412,21,0.1551260399,1025,'3 3BR','-5',48000
46413,25,1.52,601,'1 1BR','1960-1979',0
46414,42,0.2605997226,2948,'4 4BR+','1960-1979',176000
46415,55,0.2694040035,2948,'4 4BR+','1960-1979',182000
46416,40,0.1697837996,969,'3 3BR','-5',60000
46417,26,0.7259325157,1231,'3 3BR','1960-1979',31500
46418,41,0.08491710470000001,1130,'4 4BR+','-5',94000
46419,61,0.17810788510000003,1002,'3 3BR','1960-1979',80000
46420,65,0.4172712263,843,'1 1BR','-5',20000
46421,-9,-9.0,1075,'2 2BR','1960-1979',-9
46422,44,0.3381538462,1895,'3 3BR','1940-1959',36000
46423,32,0.3191177125,1474,'2 2BR','-5',45000
46424,36,0.45935600090000006,1627,'3 3BR','1960-1979',20800
46425,32,0.3963030553,1104,'2 2BR','1960-1979',34000
46426,32,0.2244099922,915,'2 2BR','1960-1979',43500
46427,34,0.329773639,1721,'3 3BR','1940-1959',90000
46428,47,0.26047561,1623,'3 3BR','1960-1979',55000
46429,63,0.3645928772,1979,'4 4BR+','-5',130000
46430,65,0.0377466897,1983,'4 4BR+','1980-1989',90000
46431,58,0.5455820477000001,1721,'3 3BR','1940-1959',25694
46432,62,1.1774558120999998,1049,'1 1BR','1940-1959',0
46433,62,0.8221365370999999,1983,'4 4BR+','-5',103000
46434,30,0.3230478179,1623,'3 3BR','1940-1959',92000
46435,54,0.7565463946,1721,'3 3BR','1960-1979',0
46436,75,12.28852459,1947,'4 4BR+','1940-1959',0
46437,58,0.15187948869999998,1792,'3 3BR','1940-1959',150000
46438,41,0.1983353993,1550,'3 3BR','-5',115000
46439,71,0.3910308996,730,'1 1BR','1960-1979',0
46440,-9,-9.0,915,'2 2BR','1960-1979',-9
46441,31,0.18199052129999999,1191,'1 1BR','1960-1979',65000
46442,30,0.1099886265,1592,'4 4BR+','1940-1959',66800
46443,36,0.3326761068,1363,'3 3BR','1960-1979',33500
46444,69,0.1624627287,1104,'2 2BR','-5',0
46445,49,0.1342336872,2061,'4 4BR+','1940-1959',119800
46446,53,0.26717568010000003,1792,'3 3BR','1940-1959',142000
46447,40,0.2007547975,1792,'3 3BR','1940-1959',150000
46448,46,0.20031510239999997,1412,'2 2BR','1960-1979',80000
46449,48,0.5208220196,2374,'4 4BR+','1960-1979',70000
46450,71,0.28769633510000003,1890,'3 3BR','1960-1979',80000
46451,-9,-9.0,1523,'4 4BR+','1960-1979',-9
46452,27,0.6816212573,1290,'3 3BR','1940-1959',20800
46453,59,0.1992370012,945,'2 2BR','1940-1959',70000
46454,34,0.3223258019,971,'2 2BR','-5',38000
46455,66,0.4395297575,1243,'3 3BR','1960-1979',0
46456,54,0.2326103258,1445,'4 4BR+','-5',152400
46457,76,0.8822222222,815,'1 1BR','1960-1979',0
46458,67,0.6497778290999999,1445,'4 4BR+','1990-1999',8000
46459,49,0.1466084439,1231,'3 3BR','1990-1999',85000
46460,45,0.19824295260000002,1241,'1 1BR','1940-1959',60000
46461,25,0.4216592628,1241,'1 1BR','1960-1979',25000
46462,63,0.2001878548,1241,'1 1BR','1960-1979',49000
46463,51,0.2812791363,1231,'3 3BR','1940-1959',61200
46464,60,0.0736581263,1083,'3 3BR','1960-1979',87313
46465,85,0.20423940149999997,1474,'2 2BR','1940-1959',0
46466,72,0.0316591454,1901,'3 3BR','1940-1959',0
46467,28,0.3561929378,1241,'1 1BR','-5',24000
46468,54,0.1792973979,2611,'4 4BR+','1960-1979',130000
46469,57,0.2505067523,2574,'4 4BR+','1960-1979',8000
46470,24,0.1384758685,1259,'3 3BR','1990-1999',58000
46471,44,0.21020881670000002,615,'1 1BR','1960-1979',0
46472,37,0.0533339396,1598,'3 3BR','1960-1979',88000
46473,70,0.21520912550000001,2058,'3 3BR','1940-1959',0
46474,39,0.0873141886,1577,'3 3BR','1960-1979',80000
46475,61,0.1626264268,1094,'3 3BR','1940-1959',80000
46476,37,0.1333113658,821,'2 2BR','1960-1979',85000
46477,24,0.37662337659999995,1196,'4 4BR+','1960-1979',25000
46478,52,2.213755765,1095,'3 3BR','1940-1959',5000
46479,69,0.0498949805,821,'2 2BR','1940-1959',70000
46480,64,2.3981481481,821,'2 2BR','1940-1959',0
46481,58,0.24797957199999998,1095,'3 3BR','2000-2009',38000
46482,80,0.6764885751,1236,'2 2BR','1960-1979',0
46483,44,0.3203315456,702,'1 1BR','-5',40000
46484,37,0.4422944022,1236,'2 2BR','1960-1979',30000
46485,39,0.4391033502,1281,'3 3BR','-5',40800
46486,50,0.0682412448,1539,'3 3BR','1960-1979',140000
46487,52,0.17013098510000002,1539,'3 3BR','1960-1979',127000
46488,73,0.0906357088,1577,'3 3BR','1960-1979',9000
46489,24,0.3175167875,1577,'3 3BR','-5',45000
46490,59,-1.0,1363,'3 3BR','1940-1959',0
46491,63,0.08447213890000001,1394,'3 3BR','-5',55000
46492,51,0.18508812289999999,887,'2 2BR','1940-1959',5000
46493,22,0.3307923308,887,'2 2BR','1940-1959',26000
46494,46,0.45647473369999997,969,'3 3BR','-5',25000
46495,55,0.7334820995,1290,'3 3BR','1960-1979',0
46496,66,0.39256865909999994,1421,'2 2BR','1940-1959',0
46497,55,2.7475317348000003,1921,'3 3BR','1960-1979',25550
46498,67,0.2322767347,1496,'4 4BR+','1960-1979',137000
46499,39,-1.0,1603,'4 4BR+','-5',0
46500,44,0.4806532529,1603,'4 4BR+','1960-1979',75000
46501,36,0.1272551439,929,'1 1BR','1960-1979',30000
46502,56,0.5649792974,1394,'3 3BR','1990-1999',30000
46503,40,0.1232426838,1394,'3 3BR','-5',140000
46504,60,0.2155052236,1496,'4 4BR+','1940-1959',26953
46505,61,3.4216924348,1394,'3 3BR','1990-1999',0
46506,32,0.1432741824,1394,'3 3BR','1990-1999',61000
46507,36,0.14845007289999998,1119,'2 2BR','1960-1979',133000
46508,83,0.10702813369999999,1496,'4 4BR+','1940-1959',27194
46509,65,0.2491139241,1243,'1 1BR','-5',20000
46510,-9,-9.0,966,'2 2BR','-5',-9
46511,60,0.5812061711,717,'0 Studio','1960-1979',0
46512,57,0.0751450343,1231,'3 3BR','1980-1989',165000
46513,-9,-9.0,966,'2 2BR','-5',-9
46514,62,0.1310983496,1231,'3 3BR','-5',116000
46515,82,0.6155675676,2611,'4 4BR+','1960-1979',0
46516,60,0.5569273699,2270,'3 3BR','1960-1979',0
46517,30,0.0466659607,2574,'4 4BR+','1960-1979',170000
46518,66,6.6432,643,'1 1BR','1960-1979',0
46519,83,0.4454,643,'1 1BR','1940-1959',0
46520,46,0.1628197371,1081,'3 3BR','1960-1979',60000
46521,27,0.1653811101,830,'2 2BR','1940-1959',90000
46522,77,0.3983801092,830,'2 2BR','1960-1979',0
46523,70,40.08,1054,'1 1BR','1960-1979',0
46524,29,0.170006777,1054,'1 1BR','1940-1959',62000
46525,79,0.1408,828,'2 2BR','-5',0
46526,49,0.3074733096,1142,'4 4BR+','-5',27500
46527,50,0.436754717,1921,'3 3BR','-5',65000
46528,55,0.19010240679999998,1421,'2 2BR','1940-1959',76904
46529,41,0.14248600390000002,1921,'3 3BR','1960-1979',164000
46530,38,0.2279126902,843,'1 1BR','1980-1989',0
46531,23,0.7215007215000001,1539,'3 3BR','1960-1979',25000
46532,32,0.4750097292,696,'1 1BR','1960-1979',18000
46533,23,3.8262967431,696,'1 1BR','1960-1979',2500
46534,-9,-9.0,1241,'1 1BR','-5',-9
46535,93,1.06,1241,'1 1BR','1960-1979',0
46536,75,0.3264023211,1241,'1 1BR','1960-1979',0
46537,32,0.2103769982,1056,'3 3BR','1940-1959',55000
46538,35,0.3723368076,1056,'3 3BR','1940-1959',50000
46539,29,0.2101343346,1000,'1 1BR','1940-1959',65000
46540,43,0.2003294118,1251,'2 2BR','1960-1979',75000
46541,36,0.1970426926,741,'2 2BR','1960-1979',60000
46542,56,0.12001835570000001,741,'2 2BR','1960-1979',80000
46543,24,0.4353978448,1469,'2 2BR','1960-1979',27600
46544,48,0.5142857143,1469,'2 2BR','1960-1979',3000
46545,-9,-9.0,702,'1 1BR','1960-1979',-9
46546,59,0.36443993189999996,1763,'3 3BR','1960-1979',67000
46547,45,0.050429044900000004,2608,'4 4BR+','1960-1979',391943
46548,69,0.09972058550000001,1895,'3 3BR','-5',0
46549,55,1.0072736393000001,920,'2 2BR','1960-1979',12000
46550,40,0.39645141759999997,1296,'3 3BR','1960-1979',28000
46551,26,0.1277322704,1529,'4 4BR+','1960-1979',137000
46552,20,0.1451015455,579,'1 1BR','1960-1979',47000
46553,23,0.0971937319,1259,'3 3BR','-5',85000
46554,32,0.376062525,1550,'3 3BR','-5',105000
46555,64,0.2465368776,1550,'3 3BR','-5',8768
46556,73,0.625,1105,'3 3BR','1960-1979',0
46557,32,0.12408359210000001,1878,'3 3BR','After 2010',70000
46558,-9,-9.0,874,'2 2BR','-5',-9
46559,50,0.1547653213,1134,'3 3BR','1960-1979',115000
46560,26,0.136744186,870,'2 2BR','1940-1959',1600
46561,58,0.29,615,'1 1BR','1960-1979',0
46562,33,0.1316189276,1191,'1 1BR','1960-1979',27000
46563,34,0.2743188715,1243,'1 1BR','-5',60000
46564,78,2.2625454544999997,1895,'3 3BR','-5',0
46565,42,0.12183991539999998,1243,'1 1BR','1940-1959',180178
46566,55,0.1037971532,1243,'1 1BR','1940-1959',341943
46567,21,0.39811936,1179,'4 4BR+','-5',79200
46568,88,0.3834,993,'3 3BR','1940-1959',0
46569,50,1.6668344238,1158,'3 3BR','1960-1979',8000
46570,79,11.423185674,676,'0 Studio','1960-1979',0
46571,41,0.25560615010000004,1158,'3 3BR','1940-1959',105000
46572,27,0.5982423901,1921,'3 3BR','1960-1979',55000
46573,80,0.332,1421,'2 2BR','1960-1979',0
46574,47,0.3017584572,1302,'3 3BR','1940-1959',50000
46575,24,0.3350253807,893,'2 2BR','1940-1959',28000
46576,65,-1.0,1443,'4 4BR+','-5',0
46577,19,0.2521967134,1443,'4 4BR+','-5',50000
46578,40,1.0939503764,994,'2 2BR','-5',0
46579,34,0.1295306859,1008,'3 3BR','-5',55000
46580,60,0.456,782,'2 2BR','1960-1979',0
46581,63,0.2103189869,1251,'2 2BR','1960-1979',65000
46582,70,0.3135,557,'1 1BR','1960-1979',0
46583,42,0.1598634292,2438,'3 3BR','1940-1959',341943
46584,31,0.2019296893,1032,'4 4BR+','1940-1959',96000
46585,66,0.7738536585,1173,'3 3BR','1960-1979',0
46586,70,0.1186867209,1530,'3 3BR','1960-1979',0
46587,50,0.3625798954,1833,'2 2BR','1960-1979',0
46588,79,0.929,1231,'3 3BR','1960-1979',0
46589,36,0.2902171739,1073,'3 3BR','1960-1979',0
46590,65,0.4298852214,1891,'4 4BR+','1960-1979',16000
46591,33,0.4164255319,1584,'3 3BR','1960-1979',0
46592,60,0.21383412920000003,897,'1 1BR','1960-1979',75000
46593,71,0.05355665019999999,973,'3 3BR','1940-1959',0
46594,49,0.2783368734,1721,'3 3BR','1940-1959',105000
46595,51,0.4076318613,1772,'4 4BR+','-5',57000
46596,70,0.19287288760000001,1721,'3 3BR','1940-1959',0
46597,85,0.1809724958,1843,'3 3BR','1960-1979',0
46598,61,0.1183125,1983,'4 4BR+','1940-1959',187000
46599,62,0.222569367,1983,'4 4BR+','1960-1979',95115
46600,64,0.46714285710000003,951,'3 3BR','-5',0
46601,54,0.10915869269999999,951,'3 3BR','1960-1979',120623
46602,42,0.18090230940000002,1191,'1 1BR','-5',109000
46603,24,0.2523364486,1412,'2 2BR','-5',0
46604,-9,-9.0,929,'1 1BR','-5',-9
46605,20,1.8024139472999998,748,'1 1BR','1960-1979',4500
46606,27,0.19742427920000002,1104,'2 2BR','1960-1979',70000
46607,41,0.2944655309,897,'1 1BR','1940-1959',34000
46608,42,0.1638314133,897,'1 1BR','1960-1979',106000
46609,28,0.2006459542,897,'1 1BR','1960-1979',70000
46610,65,0.15569696689999998,1792,'3 3BR','1940-1959',19500
46611,71,0.7867684012999999,1798,'3 3BR','1960-1979',2400
46612,44,0.9957142857,615,'1 1BR','1960-1979',0
46613,24,1.6699418488,765,'2 2BR','1960-1979',5000
46614,-9,-9.0,765,'2 2BR','-5',-9
46615,32,0.21456599010000002,1191,'1 1BR','1960-1979',65000
46616,60,0.4135401034,824,'2 2BR','-5',10000
46617,86,0.15248019570000002,824,'2 2BR','-5',0
46618,67,0.294213198,1467,'4 4BR+','1960-1979',0
46619,22,0.19124355710000002,633,'1 1BR','1960-1979',33784
46620,25,0.2005912819,765,'1 1BR','1940-1959',45000
46621,34,0.5115620576,1595,'4 4BR+','1960-1979',18400
46622,-9,-9.0,945,'2 2BR','1990-1999',-9
46623,-9,-9.0,945,'2 2BR','1960-1979',-9
46624,48,0.1396982144,765,'1 1BR','1960-1979',47000
46625,-9,-9.0,915,'2 2BR','1940-1959',-9
46626,27,0.2013028484,915,'2 2BR','1960-1979',47000
46627,66,0.1538823529,1221,'3 3BR','1940-1959',0
46628,49,0.1128708147,1243,'3 3BR','1990-1999',187501
46629,51,0.17384471420000003,1231,'3 3BR','1960-1979',75000
46630,-9,-9.0,966,'2 2BR','1960-1979',-9
46631,30,0.4646924829,1243,'3 3BR','1960-1979',29000
46632,45,0.2346293061,1459,'4 4BR+','1980-1989',90000
46633,42,0.8833662142,1241,'1 1BR','1940-1959',34000
46634,29,0.2826437768,1412,'2 2BR','-5',115000
46635,22,0.7041924169,1173,'3 3BR','1940-1959',18000
46636,35,0.6378218763,1173,'3 3BR','1940-1959',40000
46637,24,0.3098049986,1382,'2 2BR','1940-1959',51000
46638,59,0.09933531470000001,1204,'3 3BR','1940-1959',148750
46639,38,0.1501967987,1336,'4 4BR+','-5',110698
46640,60,0.11940607380000001,1528,'4 4BR+','1940-1959',58000
46641,62,0.1365,1474,'2 2BR','-5',120000
46642,36,0.46528877409999997,2370,'4 4BR+','1960-1979',96000
46643,63,0.1352682631,701,'1 1BR','1960-1979',36000
46644,54,0.16752,701,'1 1BR','1960-1979',25000
46645,-9,-9.0,501,'0 Studio','1960-1979',-9
46646,50,0.3289990928,579,'1 1BR','1960-1979',19855
46647,55,0.3710793307,1183,'0 Studio','1960-1979',0
46648,29,0.3168033421,1241,'1 1BR','1940-1959',0
46649,63,0.2965714286,879,'1 1BR','1940-1959',0
46650,68,10.233707865,693,'1 1BR','1960-1979',0
46651,84,-1.0,693,'1 1BR','1960-1979',0
46652,34,0.4973172099,1282,'3 3BR','1960-1979',25000
46653,34,0.1215947591,1597,'3 3BR','1960-1979',160000
46654,33,0.2794706185,1895,'3 3BR','-5',101000
46655,-9,-9.0,782,'2 2BR','1960-1979',-9
46656,-9,-9.0,615,'1 1BR','-5',-9
46657,58,0.48024972990000003,1285,'1 1BR','1960-1979',24998
46658,40,0.1808275493,2525,'4 4BR+','1960-1979',212000
46659,45,7.8771220695,2268,'3 3BR','1960-1979',5000
46660,61,0.4652693326,819,'2 2BR','1940-1959',0
46661,-9,-9.0,1239,'3 3BR','1960-1979',-9
46662,-9,-9.0,924,'2 2BR','1960-1979',-9
46663,68,0.6414285714,1094,'3 3BR','1960-1979',0
46664,69,0.0382754356,1924,'4 4BR+','1940-1959',82000
46665,66,0.3444,1895,'3 3BR','-5',0
46666,53,2.5552731893000002,2179,'4 4BR+','-5',0
46667,58,3.3023909986,1095,'3 3BR','1940-1959',0
46668,88,0.145,1094,'3 3BR','1960-1979',0
46669,36,0.1261625556,1196,'4 4BR+','-5',94000
46670,65,1.2482369535,819,'2 2BR','1990-1999',0
46671,-9,-9.0,1094,'3 3BR','1940-1959',-9
46672,39,0.16396065529999998,1094,'3 3BR','1990-1999',110000
46673,52,0.2791577074,1093,'3 3BR','1980-1989',54000
46674,-9,-9.0,1236,'2 2BR','1960-1979',-9
46675,46,0.252072821,1236,'2 2BR','1960-1979',45000
46676,56,0.4905403956,1539,'3 3BR','1940-1959',28000
46677,38,0.1996122053,1539,'3 3BR','1960-1979',28600
46678,53,0.4207016457,1539,'3 3BR','1940-1959',42000
46679,51,0.08663754289999999,1122,'2 2BR','1990-1999',60000
46680,74,0.2570192308,1236,'2 2BR','1960-1979',20000
46681,70,0.3299711816,973,'1 1BR','1960-1979',0
46682,55,0.8218903812,973,'1 1BR','1960-1979',12000
46683,59,0.22977402100000002,1236,'2 2BR','1960-1979',43000
46684,59,0.08578600789999999,1363,'3 3BR','1940-1959',55000
46685,65,0.4945,1496,'4 4BR+','-5',0
46686,64,0.2218348505,1394,'3 3BR','1940-1959',38200
46687,24,0.1080906567,1136,'2 2BR','-5',31000
46688,71,0.22551282050000002,1976,'4 4BR+','1940-1959',0
46689,53,0.2260293244,1136,'2 2BR','1960-1979',64000
46690,58,0.2777203455,701,'1 1BR','1960-1979',30000
46691,41,0.2713257965,969,'3 3BR','1940-1959',37000
46692,75,0.34268562140000003,969,'3 3BR','1940-1959',0
46693,53,1.7094051047999999,1496,'4 4BR+','1980-1989',4000
46694,47,0.43382584090000004,1394,'3 3BR','1960-1979',82000
46695,-9,-9.0,929,'1 1BR','-5',-9
46696,23,0.3061517976,1496,'4 4BR+','1990-1999',75000
46697,31,0.1277457587,1119,'2 2BR','1980-1989',160000
46698,53,0.2246829295,1119,'2 2BR','1940-1959',88000
46699,56,0.9106257698000001,1496,'4 4BR+','-5',32000
46700,63,0.1318285714,1603,'4 4BR+','-5',13000
46701,66,0.3345239132,1496,'4 4BR+','-5',52600
46702,-9,-9.0,1394,'3 3BR','-5',-9
46703,49,0.26940559280000004,1496,'4 4BR+','1940-1959',108500
46704,47,0.11842460699999999,1119,'2 2BR','1960-1979',150500
46705,58,0.27250044739999996,1296,'3 3BR','-5',95000
46706,65,0.4332414624,966,'2 2BR','-5',6000
46707,53,-1.0,966,'2 2BR','1940-1959',0
46708,61,0.3886174188,966,'2 2BR','1960-1979',500
46709,50,1.2617467569,1386,'4 4BR+','-5',60000
46710,48,5.1107325383,762,'1 1BR','1960-1979',600
46711,52,0.28727272730000003,793,'1 1BR','1960-1979',0
46712,55,1.1970731707,936,'2 2BR','-5',0
46713,55,0.237,766,'1 1BR','1960-1979',0
46714,57,0.2055669994,1081,'3 3BR','1940-1959',56825
46715,47,-1.0,648,'1 1BR','1960-1979',0
46716,62,0.2364312268,828,'2 2BR','1940-1959',4000
46717,47,0.9221996198000001,2209,'4 4BR+','-5',120000
46718,68,0.040423728799999996,1921,'3 3BR','1940-1959',48000
46719,47,0.21077246859999998,1049,'3 3BR','-5',77000
46720,48,-1.0,1539,'3 3BR','1960-1979',0
